,is_sarcastic,titles,article_link
256,0,GOP Group Scorches Trump On Fox News With Call To End His 'American Carnage',https://www.huffpost.com/entry/republican-voters-against-trump-carnage_n_5ed73872c5b67913aa26c2ea
257,0,Trump Baselessly Claims 2020 Election Is 'RIGGED' Months Before Any Votes Are Cast,https://www.huffpost.com/entry/donald-trump-mail-in-ballots-election_n_5ef096b3c5b6c76a77844c79
258,0,Fox News ‘Law & Order’ Hypocrisy Exposed In Blistering ‘Daily Show’ Supercut,https://www.huffpost.com/entry/fox-news-law-and-order_n_5ee9c2e6c5b6475fc47e4db6
259,0,"I Worried About Having My Wedding On Zoom, But It Was Incredible. Here's Why.",https://www.huffpost.com/entry/zoom-wedding-coronavirus-pandemic_n_5e9dc410c5b63c5b587269f7
260,0,Billie Eilish Gets 3-Year Restraining Order For Trespasser,https://www.huffpost.com/entry/billie-eilish-restraining-order_n_5eebf2aec5b6db9934b60f78
261,0,"Udder Failure: Devin Nunes Can't ID Critics Behind Cow Tweets, So Suit Appears Moot",https://www.huffpost.com/entry/devin-nunes-cow-lawsuit-dead-end_n_5ee43a08c5b6f680c46b41eb
262,0,Chris Hayes Goes To Town On ‘Morally Odious’ Bolton: Trying To 'Cash In On Betrayal',https://www.huffpost.com/entry/chris-hayes-john-bolton-donald-trump-book_n_5eeb078fc5b67b92ff2d53bb
263,0,Man Arrested In Shooting During Protest Of Spanish Conqueror Statue In Albuquerque,https://www.huffpost.com/entry/albuquerque-shooting-coquistador-statue_n_5ee85dc1c5b6ddc7bdcb0dbb
264,0,Missing Black Lives Matter Activist Among 2 Women Found Dead: Police,https://www.huffpost.com/entry/toyin-salau-victoria-sims-homicide-case-aaron-glee-tallahassee_n_5ee7bf7bc5b69e598c7043ae
265,0,Oklahoma Republicans Speak Out Against Trump Ahead Of Tulsa Rally,https://www.huffpost.com/entry/oklahoma-republicans-against-trump_n_5eec4872c5b611f456998a65
266,0,Watchdog Calls For FBI Probe Into Medical And Pharma Stock Holdings Of Pence Chief Of Staff,https://www.huffpost.com/entry/crew-mark-short-covid-19-pharma-stocks_n_5edb26a9c5b6a80a46d45c81
267,0,Twitter Users Pile On Trump After He Asks If Supreme Court Dislikes Him,https://www.huffpost.com/entry/trump-supreme-court-dislikes-him_n_5eeb8df9c5b646ee1c4b855b
268,0,Georgia's Primary Election Was A National Scandal,https://www.huffpost.com/entry/georgia-election-2020-disaster-chaos_n_5ee13fc7c5b6ccc10e2e19aa
269,0,Why The World Is More Worried Than Ever About A 2nd Wave,https://www.huffpost.com/entry/coronavirus-second-wave-china-new-zealand-europe_n_5ee9ebf0c5b62e20f56e02d9
270,0,Far-Right Protesters Clash With Anti-Racist Demonstrators In London,https://www.huffpost.com/entry/far-right-protests-black-lives-matter-london-uk_n_5ee54c7ac5b6eca25068878e
271,0,Juneteenth Brings Anti-Racism Protesters Out From Coast To Coast,https://www.huffpost.com/entry/juneteenth-anti-racism-protests_n_5eeba328c5b63b6c800fa1df
272,0,Far-Right 'Boogaloo' Supporter Charged With Murder In Deaths Of Officers,https://www.huffpost.com/entry/boogaloo-carrillo-oakland-murder-dave-underwood_n_5ee9378cc5b6fdae7db88f2a
273,0,"With DACA In Peril, Black Dreamers Are Hoping For Equality And The Ability To Stay",https://www.huffpost.com/entry/daca-supreme-court-black-lives-matter_n_5ee27b49c5b66a8ebefc967a
274,0,Wild ‘Gladiator’ Rumors Finally Get The Thumbs Up Or Thumbs Down,https://www.huffpost.com/entry/gladiator-rumors-20th-anniversary_n_5ee7a2d1c5b6aa0b5b27254e
275,0,American Paul Whelan Sentenced To 16 Years In Russia On Spying Charges,https://www.huffpost.com/entry/american-paul-whelan-sentenced-to-16-years-in-russia-on-spying-charges_n_5ee73af2c5b68c4e2c1bf7f1
276,0,To White Parents Who Want To Be Allies At This Time,https://www.huffpost.com/entry/white-parents-allies-black-lives-matter-movement_n_5edc0ed8c5b64a0af20f1f14
277,0,We Should Forgive Student Loans For Doctors Risking Their Lives To Fight Coronavirus,https://www.huffpost.com/entry/doctors-covid-19-student-loan-forgiveness_n_5e887a85c5b6e7d76c64a30f
278,0,Filmmakers Rally Behind John Boyega's Stirring 'F**k That' Speech Against Racism,https://www.huffpost.com/entry/john-boyega-black-lives-matter-speech-filmmakers_n_5ed8ca0cc5b60050eb284bf1
279,0,Lindsey Graham In New Ad: 'Joe Biden Is As Good A Man As God Ever Created',https://www.huffpost.com/entry/republicans-against-trump-lindsey-graham-joe-biden_n_5ee44eb3c5b675e4528547a6
280,0,Mick Mulvaney Spectacularly Self-Owns With His 'One Criticism' Of Donald Trump,https://www.huffpost.com/entry/mick-mulvaney-criticism-donald-trump_n_5eeddf8dc5b6a88304d0f54e
281,0,Adam Driver Blames Han And Leia's Bad Parenting For Kylo Ren,https://www.huffpost.com/entry/adam-driver-bad-parenting-for-kylo-ren_n_5eebb20ac5b6fb7ffc864e17
282,0,It's Time To Defund The Police And Start Funding Social Workers,https://www.huffpost.com/entry/defund-police-social-workers_n_5ee12d80c5b6d1ad2bd82777
283,0,"Stacey Abrams Schools Meghan McCain On Authoritarian Trump, Georgia Voting Mess",https://www.huffpost.com/entry/stacey-abrams-meghan-mccain-the-view-trump_n_5ee31211c5b67a2efedcdc1b
284,0,Coronavirus Live Updates: Read The Latest About The COVID-19 Outbreak,https://www.huffpost.com/entry/covid-19-latest-news-updates-worldwide_n_5ee0e1cec5b6f8b28d376219
285,0,Police Violence Videos Thwarting Officers Attempts To Control Narrative,https://www.huffpost.com/entry/video-evidence-disproves-police_n_5ee00b64c5b61417f8177acc
286,0,Federal Agents Release Coronavirus Masks Seized From Black Lives Matter Protesters,https://www.huffpost.com/entry/black-lives-matter-masks-coronavirus-postal-service_n_5eda7c7cc5b66ef1a924730d
287,0,"As Congress Tries To Reform Policing, Democrats Face Classic Legislative Dilemmas",https://www.huffpost.com/entry/police-reform-democrats-catch-22_n_5ed822b2c5b6920c0ac1510d
288,0,Trump's Presidency Is Reaping What His White Grievance Politics Sowed,https://www.huffpost.com/entry/trump-black-lives-matter_n_5eda7c30c5b629130d78201b
289,0,Hollywood Celebs Get Dragged For Cringeworthy Anti-Racism Video,https://www.huffpost.com/entry/celeb-video-i-take-responsiblity_n_5ee2836ac5b64adcfb1ad03f
290,0,GOP Senator Touts Low Black Unemployment As Black Unemployment Hits 10-Year Peak,https://www.huffpost.com/entry/black-unemployment-covid-trump-pe_n_5ee39eaac5b639dabca9b828
291,0,"'SNL' Alum Jay Pharoah Says Cops Pulled Guns On Him While Walking, Knelt On Neck",https://www.huffpost.com/entry/jay-pharoah-snl-alum-police-stop-video_n_5ee4af78c5b65b3a48cb57fd
292,0,Hackers Are Trolling My Virtual Recovery Meetings With Racist Attacks And I Don't Feel Safe,https://www.huffpost.com/entry/zoom-bombing-aa-meetings_n_5e90d1b7c5b6b4e8e61e2cd9
293,0,Farms Have Killed Off Millions Of Animals As Supply Chains Break. But These Hens Made It Out.,https://www.huffpost.com/entry/farm-animals-coronavirus-chicken-rescue_n_5ed2dc1ac5b6d24609d6969f
294,0,Oscars To Develop 'Representation And Inclusion Standards',https://www.huffpost.com/entry/oscars-diversity-inclusion-representation_n_5ee3c875c5b647a29e0beab1
295,0,I Spent 10 Years Building My Small Business. COVID-19 Destroyed It In Just 8 Weeks.,https://www.huffpost.com/entry/coronavirus-destroyed-my-small-business_n_5ebbf69ec5b6026531894d6f
296,0,"Americans Are The Unhappiest They've Been In 50 Years, Poll Finds",https://www.huffpost.com/entry/americans-unhappy-poll_n_5ee8ee68c5b6088c541f224a
297,0,"I'm A Teacher, And It Feels Like My City Doesn’t Care About My Life",https://www.huffpost.com/entry/nyc-teacher-coronavirus_n_5e711f76c5b60fb69ddf6d02
298,0,Florida Police Group President Suspended Over 'Despicable' Facebook Posts,https://www.huffpost.com/entry/florida-facebook-posts-fraternal-order-police-bad-cops_n_5ee02e98c5b66095792af7fc
299,0,'Appalled' Jim Mattis Says Trump Has Divided The Nation,https://www.huffpost.com/entry/jim-mattis-trump-george-floyd_n_5ed82be2c5b61583150ba893
300,0,The Cast Of 'Glee' Is Turning On Lea Michele For Making The Show A 'Living Hell',https://www.huffpost.com/entry/glee-lea-michele-samantha-marie-ware-living-hell_n_5ed64cbbc5b6ccd7c56bb8f8
301,0,My Baby's Intestines Fell Out. Here's What I Wish I Had Known.,https://www.huffpost.com/entry/baby-gastroschisis-intenstines-fell-out_n_5e6a5781c5b6bd8156f3192e
302,0,Trump Fires U.S. Attorney Who Led Probes Of The President's Men,https://www.huffpost.com/entry/trump-fires-us-attorney-that-was-working-on-investigations-into-rudy-giuliani_n_5eee67cac5b6c875abf8fa4b
303,0,Why Getting A Payday Loan During COVID-19 Is A Terrible Move (And Why I Still Did It),https://www.huffpost.com/entry/payday-loans-defined-coronavirus_n_5e9f22b8c5b6a486d07ff5dc
304,0,"Trump Says Police Killing Of Rayshard Brooks ‘Terrible,’ But ‘You Can’t Resist’ Officers",https://www.huffpost.com/entry/trump-rayshard-brooks-fox-news_n_5eead553c5b6946d6a698351
305,0,Marine Corps Bans Confederate Flag From Public Display,https://www.huffpost.com/entry/marine-corps-bans-confederate-flag-from-public-display_n_5edba7cac5b6ee09841065c9
306,0,Tucker Carlson Loses Major Advertisers After Racist Comments AGAIN,https://www.huffpost.com/entry/tucker-carlson-loses-advertisers-george-floyd_n_5ee1f748c5b67cba495cbe2e
307,0,Sean Penn Says His 'Entitlement' Attitude Almost Cost Him Jeff Spicoli Role,https://www.huffpost.com/entry/sean-penn-jeff-spicoli-audition-tonight-show_n_5eeb57cdc5b68d07296ac160
308,0,Trump Tweet Mocking Obama’s ‘Unpresidential’ Walk Resurfaces After Ramp Incident,https://www.huffpost.com/entry/donald-trump-barack-obama-presidential-walk_n_5ee6ea71c5b63958a637ff0c
309,0,George Floyd To Be Laid To Rest In Houston,https://www.huffpost.com/entry/george-floyd-to-be-laid-to-rest-in-houston-funeral-service_n_5edfb065c5b6012c972dbfe3
310,0,Australian Surfer Dies After Attack By 10-Foot Great White Shark,https://www.huffpost.com/entry/great-white-shark-fatal-attack-australia_n_5eddb956c5b6c78ceb015c00
311,0,The Trump Administration Has Left Workplace Safety Up To Your Boss,https://www.huffpost.com/entry/coronavirus-workplace-safety_n_5eebacd1c5b63b6c800fb70b
312,0,Protesting Racism: Views From HuffPost Readers,https://www.huffpost.com/entry/protesting-anti-racism-views-from-huffpost-readers_n_5edfd2f0c5b6e72df231ef69
313,0,"Royal Family Member On Meghan Markle, Prince Harry's Exit: 'I Just Hope They Will Be Happy'",https://www.huffpost.com/entry/sophie-wessex-megan-markle-prince-harry-exit_n_5ede5262c5b682881f717c50
314,0,"Civil Rights Groups Sue Trump, Barr After Violent Dispersal Of Protesters Outside White House",https://www.huffpost.com/entry/aclu-sues-trump-white-house-protests_n_5ed99497c5b69d703f389b80
315,0,The One Crucial Step Gov. Cuomo Hasn't Taken That Could Save Thousands Of Lives,https://www.huffpost.com/entry/governor-cuomo-coronavirus-new-york-prisons_n_5e987c9fc5b65eae70a0d5f4
316,0,Congress Could Make Juneteenth A National Holiday,https://www.huffpost.com/entry/juneteenth-sheila-jackson-lee_n_5ee8e8f0c5b6d706ea10b45a
317,0,Florida Governor Ripped For Trying To Pin COVID-19 Spike On Hispanic Workers,https://www.huffpost.com/entry/ron-desantis-hispanic-day-workers-covid-19-spike_n_5eed8a22c5b63562b7603ec0
318,0,What Reforming Police Unions Might Look Like,https://www.huffpost.com/entry/reforming-police-unions-politics-racism_n_5eecc316c5b6040bb90b4197
319,0,Atlanta Police Officer Who Shot Rayshard Brooks Had Past Reprimand For Use Of Force,https://www.huffpost.com/entry/garrett-rolfe-rayshard-brooks_n_5ee90460c5b6b0bfe7be6c5a
320,0,Report: 39 Injured In Knife Attack At Chinese Kindergarten,https://www.huffpost.com/entry/china-kindergarten-knife-attack_n_5ed8925ec5b6256b9c67cbd2
321,0,Justin Trudeau Pauses For A Very Long Time Before Answering Question About Trump,https://www.huffpost.com/entry/justin-trudeau-pause-donald-trump-protests_n_5ed74bd5c5b6d69f1da749c6
322,0,'Parakeet' Is A Funny And Devastating Novel About Trauma,https://www.huffpost.com/entry/parakeet-marie-helene-bertino_n_5ed6b11fc5b685c522b032c2
323,0,"Extra Jobless Pay Helps People Eat, Says Budget Report Likely Dooming The Benefits",https://www.huffpost.com/entry/unemployment-benefits-coronavirus_n_5ed98422c5b645f05860b21a
324,0,My Beloved Dog Just Died. I Don’t Know How To Grieve Without Feeling Guilty.,https://www.huffpost.com/entry/dealing-with-pet-loss-coronavirus_n_5eac20e9c5b65156135c6138
325,0,The Worst Of The Coronavirus Pandemic Is Still To Come,https://www.huffpost.com/entry/coronavirus-pandemic-brazil-india_n_5eec9dd8c5b60756a0df7726
326,0,Supreme Court Declines To Hear Trump's Legal Challenge To 'Sanctuary' Laws,https://www.huffpost.com/entry/supreme-court-trump-administration-sanctuary-city-laws-california-legal-challenge_n_5ee77b95c5b6b416610327f6
327,0,"William Barr Says U.S. Attorney In Manhattan Is Resigning. U.S. Attorney Says No, He's Not.",https://www.huffpost.com/entry/geoffrey-berman-william-barr-us-attorney-southern-district-new-york-trump_n_5eed7619c5b63562b7603756
328,0,"COVID-19's Economic Fallout Is Hitting The Black Community Hard, Too",https://www.huffpost.com/entry/covid-19-economic-fallout-black-community_n_5ed93bc9c5b6195477e1afc8
329,0,'Late Night' Writer's Police Encounters Should Make You Uncomfortable,https://www.huffpost.com/entry/late-night-writer-police-encounters-will-make-you-uncomfortable-good_n_5ed7b873c5b648dc5c949ee7
330,0,"ICUs, Mortuaries And Prisons: The NHS Heroes Sent Into The Unknown When Covid-19 Hit",https://www.huffpost.com/entry/icus-mortuaries-and-prisons-the-nhs-heroes-sent-into-the-unknown-when-covid-19-hit_n_5ede8728c5b650addebb31d1
331,0,Robert E. Lee Statue Sleeps With The Fishes In Jim Carrey’s New Cartoon,https://www.huffpost.com/entry/jim-carrey-robert-e-lee-statue-cartoon_n_5eedca0cc5b675e23bafe803
332,0,Arnold Schwarzenegger Goes Full Terminator On People Politicizing Face Masks,https://www.huffpost.com/entry/arnold-schwarzenegger-coronavirus-masks_n_5eec7f63c5b69d4e08765402
333,0,NYPD Cop Who Kneeled At Protest Apologizes To Fellow Officers,https://www.huffpost.com/entry/nypd-robert-cattani-kneeling-apology_n_5ee26436c5b664f94c4e34b5
334,0,Blind Voters Fear Loss Of Privacy With Shift To Mail Voting,https://www.huffpost.com/entry/blind-voters-fear-loss-of-privacy-mail-voting_n_5ee63e14c5b6c631fa8d6c51
335,0,Twin Trump 'Bunker Baby' Balloons Make The Scene Ahead Of Tulsa Rally,https://www.huffpost.com/entry/twin-trump-baby-blimps-tulsa_n_5eee7c9dc5b6ab1b711babc9
336,0,12 Amazing Photos You Missed This Week,https://www.huffpost.com/entry/12-amazing-photos-you-missed-this-week_n_5edaaf3ac5b6854147678f5d
337,0,"SUV Barrels Into Police Officers During Floyd Protest In Buffalo, Injuring 2",https://www.huffpost.com/entry/buffalo-protest-suv-police_n_5ed5d63bc5b6c2652b6a0f11
338,0,Virginia Democrats Could Elect The First Black Physician To Congress,https://www.huffpost.com/entry/cameron-webb-first-black-physician-virginia-democrats_n_5ee91770c5b6b6d8fb99bc2d
339,0,Trump Erupts After Attack Target Lisa Page Joins MSNBC As National Security Analyst,https://www.huffpost.com/entry/lisa-page-donald-trump-peter-strzok_n_5edb44cfc5b6cb861f71900b
340,0,‘Harry Potter’ Actor Katie Leung Speaks Out For Trans Women Amid J.K. Rowling Backlash,https://www.huffpost.com/entry/katie-leung-cho-chang-harry-potter-jk-rowling_n_5ede51bcc5b682881f717a83
341,0,Most Americans Want Juneteenth To Become A National Holiday,https://www.huffpost.com/entry/juneteenth-holiday-poll_n_5eeccb6cc5b634145cc130cc
342,0,Ex-RNC Chair: Trump 'Does Not Believe In The Ideals Of This Country',https://www.huffpost.com/entry/michael-steele-ex-rnc-donald-trump-protests_n_5ed5fed9c5b69bcd97d62f34
343,0,"I’m Immunocompromised. Marching For George Floyd Could Kill Me, But I’m Still Doing It.",https://www.huffpost.com/entry/immunocompromised-covid-19-george-floyd-protests_n_5ed7e7a8c5b679e33ad85404
344,0,Mark Hamill's 'Star Wars' Surprise Brings Nurse To Tears,https://www.huffpost.com/entry/mark-hamill-star-wars-jimmy-kimmel-surprise-nurse_n_5ed938e2c5b64f55322f0aa1
345,0,LeBron James Is Fighting For Black Voting Rights With ‘More Than A Vote’ Initiative,https://www.huffpost.com/entry/lebron-james-more-than-a-vote-black-voting-rights_n_5ee17ad5c5b6dc7b53422db6
346,0,'Song Of The South' Trends As Fans Debate Legacy of 'Disney's Most Notorious Film',https://www.huffpost.com/entry/song-of-the-south-disney_n_5ee0f564c5b66552b9a6de28
347,0,The Coronavirus Made Me Realize How Lucky I Am To Have My Online Friends,https://www.huffpost.com/entry/coronavirus-online-friends_n_5e74fbeec5b6eab77947958f
348,0,Italy Marks A Historic Turning Point in the Pandemic,https://www.huffpost.com/entry/italy-europe-coronavirus-travel-restrictions_n_5ed772c0c5b6fafa9260d526
349,0,'Sesame Street' Vows To 'Speak Out Against Racism' Amid Ongoing Protests,https://www.huffpost.com/entry/sesame-street-black-lives-matter-protests-racism-pledge_n_5ed7c00bc5b68f9bdfdd784a
350,0,My Son Lost His Birthday Party To COVID-19. What Happened Next Blew Me Away.,https://www.huffpost.com/entry/child-birthday-party-quarantine_n_5ebc4ed0c5b6dd1b2ad7d685
351,0,Iggy Azalea Reveals: 'I Have A Son',https://www.huffpost.com/entry/iggy-azalea-son_n_5ee248f7c5b69fb03b5c334d
352,0,Virgil Abloh Breaks Silence On Looting Comments And $50 Donation Backlash,https://www.huffpost.com/entry/virgil-abloh-looting-50-donation-backlash_n_5ed69db7c5b6b37141c8d502
353,0,"Ocasio-Cortez, Sanders Endorse Progressive Charles Booker In Kentucky Senate Primary",https://www.huffpost.com/entry/charles-booker-kentucky-aoc-bernie-sanders-endorse_n_5edfba13c5b6d42ab86135e5
354,0,Spike Lee Backtracks Defense Of 'Friend' Woody Allen: 'My Words Were Wrong',https://www.huffpost.com/entry/spike-lee-backtracks-woody-allen-cancel-culture_n_5ee64013c5b68291e3225b01
355,0,3 Questions White Students Should Ask Themselves Before Checking In On Black Classmates,https://www.huffpost.com/entry/white-students-checking-in-on-black-classmates_n_5ee4fff5c5b6d95e688129a6
356,0,I Was Raised By A Doomsday Prepper And The Coronavirus Has Me Rethinking My Childhood,https://www.huffpost.com/entry/coronavirus-doomsday-prepping_n_5e875684c5b6a9491835ba46
357,0,Democrats Call For Permanent Protection Of Dreamers After Supreme Court’s DACA Ruling,https://www.huffpost.com/entry/democrats-dreamers-permanent-protections_n_5eeb9a60c5b60f114ac54632
358,0,Florida Migrant Towns Become Coronavirus Hot Spots In U.S.,https://www.huffpost.com/entry/florida-migrant-towns-become-coronavirus-hot-spots-in-us_n_5ee34efbc5b6fc4544166a1b
359,0,Boris Johnson Dumps Plan To Get All Primary Pupils In School Before Summer,https://www.huffpost.com/entry/boris-johnson-dumps-plan-for-all-primary-school-pupils-to-return-before-summer_n_5ee0fcd2c5b65e00220560ba
360,0,"Trump Insists He's Healthy, Says West Point Ramp 'Was Like An Ice Skating Rink'",https://www.huffpost.com/entry/trump-ramp-walk-skating-rink_n_5eec69fac5b63025c6710b7d
361,0,Joe Biden Calls On Facebook To Change Political Speech Rules,https://www.huffpost.com/entry/joe-biden-calls-on-facebook-to-change-political-speech-rules_n_5ee34999c5b6e2c08f834354
362,0,Seattle Man Gets $1.1 Million Coronavirus Hospital Bill: Report,https://www.huffpost.com/entry/seattle-man-11-million-coronavirus-hospital-bill_n_5ee5111dc5b676f4687a80cb
363,0,"I Belong In This Country, But The Census Doesn't Recognize That",https://www.huffpost.com/entry/census-inclusivity-middle-eastern_n_5ec29626c5b6e352b87b778d
364,0,Leah Remini: Danny Masterson Rape Charges Are Beginning Of The End For Scientology,https://www.huffpost.com/entry/leah-remini-danny-masterson-rape-charges_n_5ee90fc5c5b6273a4c50b72a
365,0,Coronavirus Live Updates: Read The Latest About The COVID-19 Outbreak,https://www.huffpost.com/entry/covid-19-latest-updates-worldwide_n_5eda5258c5b681766164927f
366,0,Jon Ossoff Wins Democratic Senate Nomination in Georgia,https://www.huffpost.com/entry/jon-ossoff-wins-democratic-senate-nomination-georgia_n_5ee04dfec5b6b9cbc7698724
367,0,What Parenting Immunocompromised Kids Taught Me About Battling Coronavirus,https://www.huffpost.com/entry/coronavirus-immunocompromised-kids_n_5e760942c5b6eab77948eabd
368,0,Congress Headed Toward Standoff On Police Reform,https://www.huffpost.com/entry/police-reform-senate-george-floyd_n_5ee920e0c5b6b6d8fb99d027
369,0,James Bennet Can't Defend The New York Times' Tom Cotton Op-Ed,https://www.huffpost.com/entry/james-bennet-tom-cotton-op-ed-military-protesters_n_5ed91574c5b6fa6824c6e89b
370,0,"Trump Rally Not Welcome Here, Snaps Tulsa Newspaper Editorial",https://www.huffpost.com/entry/tulsa-world-editorial-trump-rally-stay-home_n_5ee80330c5b65b5c5e6466b6
371,0,D.C. National Guard To Investigate Helicopter's 'Show Of Force' Against Protesters,https://www.huffpost.com/entry/national-guard-dc-helicopter-white-house_n_5ed7e277c5b641437cfe8485
372,0,Public Opinion On Taking Down Confederate Monuments Hasn't Budged In The Last Three Years,https://www.huffpost.com/entry/poll-confederate-flag-statues_n_5ee143b9c5b6ee376f836778
373,0,"I'm A Trans Harry Potter Fan, And There Are A Few Things I Want J.K. Rowling To Know",https://www.huffpost.com/entry/jk-rowling-transgender-harry-potter-fan_n_5ee17ed4c5b6c727a2a491c5
374,0,California Gov. Newsom Likes To ‘Go Big’ But Doesn’t Always Deliver,https://www.huffpost.com/entry/california-newsom-coronavirus_n_5ed7f6cbc5b6ca81c72b45d8
375,0,Bollywood Stars Criticized For Posting About Racial Equality While Endorsing Skin Whitening Creams,https://www.huffpost.com/entry/bollywood-skin-whitening-priyanka-chopra_n_5eda6cffc5b6b115b6fb5500
376,0,I'm Due To Give Birth Today But All I Can Think About Is George Floyd,https://www.huffpost.com/entry/black-mother-george-floyd-racism-america_n_5ed383b6c5b65a461cf6e00f
377,0,George Floyd's 6-Year-Old Daughter In Viral Video: 'Daddy Changed The World',https://www.huffpost.com/entry/george-floyd-daughter-gianna-floyd-stephen-jackson_n_5ed7a444c5b6f8b2ac14a83c
378,0,"3 Men With Right-Wing Extremist Ties Plotted To Terrorize Vegas Protests, Prosecutors Say",https://www.huffpost.com/entry/men-plot-las-vegas-protests_n_5ed8a1cbc5b6ea15610b7c2e
379,0,Kristen Bell On How White Parents Can Raise 'Anti-Racist' Kids,https://www.huffpost.com/entry/kristen-bell-on-how-shes-raising-daughters-with-dax-shepard-to-be-anti-racist_n_5ed92068c5b68d57cbcf9efb
380,0,‘The Daily Show’ PSA Begs Canada To Invade ‘Failed State’ America,https://www.huffpost.com/entry/daily-show-psa-america-canada-invade_n_5ee3213dc5b67b5d205f313a
381,0,It Was Hard Living Paycheck To Paycheck Before Coronavirus. Now It’s Impossible.,https://www.huffpost.com/entry/covid-19-unemployment-school-closure_n_5e78e922c5b63c3b6494e513
382,0,Anderson Cooper Honors Mom Gloria Vanderbilt On 1-Year Anniversary Of Her Death,https://www.huffpost.com/entry/anderson-cooper-gloria-vanderbilt-anniversary-tribute_n_5eeb6b15c5b6c8594c7f0301
383,0,Meghan Markle's BFF Jessica Mulroney Under Fire For Threats Against Black Influencer,https://www.huffpost.com/entry/meghan-markle-jessica-mulroney-sasha-exeter_n_5ee255fbc5b68d459bca8513
384,0,I Fostered A Puppy During COVID-19. It Helped In An Unexpected Way.,https://www.huffpost.com/entry/fostering-dog-covid-19-pandemic_n_5e98d0bdc5b6ead1400a10b2
385,0,Secret Service Finally Admits It Used Pepper Spray On Protesters Before Trump Church Pic,https://www.huffpost.com/entry/secret-service-pepper-spray_n_5ee549a0c5b61a88f5516819
386,0,ACLU Drags John Bolton's Record After He Retweets Support Of His Book Release,https://www.huffpost.com/entry/aclu-john-bolton-twitter-burn_n_5eea6029c5b68f6e3df612e3
387,0,GOP Candidate Says Black Democratic Opponent Is 'NOT For ALL Virginians',https://www.huffpost.com/entry/amanda-chase-jennifer-mcclellan-virginia-governor-election_n_5eed0f62c5b6d30db98988e1
388,0,Push To Reform U.S. Police Intensifies Ahead Of George Floyd Funeral,https://www.huffpost.com/entry/push-to-reform-us-police-george-floyd_n_5ede692fc5b660b690dddc1c
389,0,Top U.S. Military Official Calls His Appearance In Trump's Church Photo-Op 'A Mistake',https://www.huffpost.com/entry/mark-milley-trump-church-photo-op-mistake_n_5ee235cfc5b6c815d74ce6be
390,0,"Liza Minnelli Denies Meghan Markle, Prince Harry Friendship: I've Never Met Them",https://www.huffpost.com/entry/liza-minnelli-denies-meghan-markle-prince-harry-help_n_5ee779f9c5b6d2cbb4f2cca0
391,0,Trump Tweet Gets Personal Fact-Check From Twitter CEO Jack Dorsey,https://www.huffpost.com/entry/jack-dorsey-donald-trump-twitter-copyright-infringement_n_5edb0293c5b672054410ec1c
392,0,"Even Pat Robertson Is Turning On Trump: 'You Just Don't Do That, Mr. President'",https://www.huffpost.com/entry/pat-robertson-trump-military_n_5ed6f86ac5b6d69f1da719bf
393,0,"Last Week, I Told My Black Son A Lie. I Hope He Never Discovers It's Untrue.",https://www.huffpost.com/entry/mother-son-conversations-black-lives-matter_n_5edea313c5b6e255ae67cb50
394,0,The Police Have Been Spying On Black Reporters And Activists For Years. I Know Because I’m One Of Them.,https://www.huffpost.com/entry/police-spying-on-black-reporters-activists-im-one-of-them_n_5edf88f8c5b616fc8abe9bb8
395,0,BAME People Pleaded For Help During The Coronavirus Pandemic. This Is How They Were Let Down,https://www.huffpost.com/entry/bame-people-pleaded-for-help-during-the-coronavirus-pandemic-this-is-how-they-were-let-down_n_5ede8af2c5b6ee33e17782dc
396,0,Lebanon Protesters Call On Government To Resign Amid Crisis,https://www.huffpost.com/entry/lebanon-protesters-call-on-government-to-resign_n_5ee630fac5b69e601337db5e
397,0,"Laura Ingraham Calls Fauci ‘Medical Deep State,’ Tells Trump To Ignore Rally Virus Warnings",https://www.huffpost.com/entry/laura-ingraham-fauci-donald-trump-rally_n_5ee8661dc5b6b735a648667c
398,0,George Conway Gets Twitter Users To Offer Trump Some All-Too-Honest New Slogans,https://www.huffpost.com/entry/george-conway-trump-campaign-slogans_n_5eddbd95c5b607781831e19c
399,0,"Amy Cooper, Who Falsely Accused Black Man In Central Park, Gets Dog Back",https://www.huffpost.com/entry/amy-cooper-dog-returned-back_n_5ed8e59bc5b6110838fa1107
400,0,Black Tulsans Call Trump's Juneteenth Rally Plan 'A Slap In The Face',https://www.huffpost.com/entry/black-tulsans-trump-rall-juneteenth_n_5ee2c5c3c5b691afa18748bb
401,0,‘You Can Call Me A Snitch’: 911 Dispatcher Alerted Supervisor To George Floyd’s Arrest,https://www.huffpost.com/entry/police-dispatcher-alerted-supervisor-george-floyd-arrest_n_5ee90087c5b63126d444f308
402,0,"The ‘Surreal, Beautiful’ Moment Protesters Sang ‘Lean On Me’ Outside The White House",https://www.huffpost.com/entry/lean-on-me-protests-white-house_n_5ed8e923c5b6be4799aba662
403,0,"California Issues New, Stricter Statewide Mask Requirement",https://www.huffpost.com/entry/california-new-mask-requirement_n_5eebbccbc5b66743723479ae
404,0,Supercut Mixes Ivanka Trump's Clueless Speech With Attacks On Protesters,https://www.huffpost.com/entry/meidas-touch-ivanka-grump-free-speech-protest-video_n_5edd7e72c5b6c78ceb0112c1
405,0,Kamala Harris Explains Harsh Reality Of Case Against Minneapolis Cops,https://www.huffpost.com/entry/kamala-harris-derek-chauvin-the-view_n_5edf7702c5b6cdc2582be00d
